country,date,total,new 
Mozambique,20-05-12,104,1
Mozambique,20-05-13,104,0
Mozambique,20-05-14,115,11
Mozambique,20-05-15,119,4
Mozambique,20-05-16,129,10
Mozambique,20-05-17,137,8
Mozambique,20-05-18,145,8
Mozambique,20-05-19,146,1
Mozambique,20-05-20,156,10
Mozambique,20-05-21,162,6
Mozambique,20-05-22,164,2
Mozambique,20-05-23,168,4
Mozambique,20-05-24,194,26
Mozambique,20-05-25,209,15
Mozambique,20-05-26,213,4
Mozambique,20-05-27,227,14
Mozambique,20-05-28,233,6
Mozambique,20-05-29,234,1
Mozambique,20-05-30,244,10
Mozambique,20-05-31,254,10
Mozambique,20-06-01,254,0
Mozambique,20-06-02,307,53
Mozambique,20-06-03,316,9
Mozambique,20-06-04,352,36
Mozambique,20-06-05,354,2
Mozambique,20-06-06,409,55
Mozambique,20-06-07,424,15
Mozambique,20-06-08,433,9
Mozambique,20-06-09,453,20
Mozambique,20-06-10,472,19
Mozambique,20-06-11,489,17
Mozambique,20-06-12,509,20
Namibia,20-01-22,0,0
Namibia,20-01-23,0,0
Namibia,20-01-24,0,0
Namibia,20-01-25,0,0
Namibia,20-01-26,0,0
Namibia,20-01-27,0,0
Namibia,20-01-28,0,0
Namibia,20-01-29,0,0
Namibia,20-01-30,0,0
Namibia,20-01-31,0,0
Namibia,20-02-01,0,0
Namibia,20-02-02,0,0
Namibia,20-02-03,0,0
Namibia,20-02-04,0,0
Namibia,20-02-05,0,0
Namibia,20-02-06,0,0
Namibia,20-02-07,0,0
Namibia,20-02-08,0,0
Namibia,20-02-09,0,0
Namibia,20-02-10,0,0
Namibia,20-02-11,0,0
Namibia,20-02-12,0,0
Namibia,20-02-13,0,0
Namibia,20-02-14,0,0
Namibia,20-02-15,0,0
Namibia,20-02-16,0,0
Namibia,20-02-17,0,0
Namibia,20-02-18,0,0
Namibia,20-02-19,0,0
Namibia,20-02-20,0,0
Namibia,20-02-21,0,0
Namibia,20-02-22,0,0
Namibia,20-02-23,0,0
Namibia,20-02-24,0,0
Namibia,20-02-25,0,0
Namibia,20-02-26,0,0
Namibia,20-02-27,0,0
Namibia,20-02-28,0,0
Namibia,20-02-29,0,0
Namibia,20-03-01,0,0
Namibia,20-03-02,0,0
Namibia,20-03-03,0,0
Namibia,20-03-04,0,0
Namibia,20-03-05,0,0
Namibia,20-03-06,0,0
Namibia,20-03-07,0,0
Namibia,20-03-08,0,0
Namibia,20-03-09,0,0
Namibia,20-03-10,0,0
Namibia,20-03-11,0,0
Namibia,20-03-12,0,0
Namibia,20-03-13,0,0
Namibia,20-03-14,2,2
Namibia,20-03-15,2,0
Namibia,20-03-16,2,0
Namibia,20-03-17,2,0
Namibia,20-03-18,2,0
Namibia,20-03-19,3,1
Namibia,20-03-20,3,0
Namibia,20-03-21,3,0
Namibia,20-03-22,3,0
Namibia,20-03-23,4,1
Namibia,20-03-24,7,3
Namibia,20-03-25,7,0
Namibia,20-03-26,8,1
Namibia,20-03-27,8,0
Namibia,20-03-28,8,0
Namibia,20-03-29,11,3
Namibia,20-03-30,11,0
Namibia,20-03-31,11,0
Namibia,20-04-01,14,3
Namibia,20-04-02,14,0
Namibia,20-04-03,14,0
Namibia,20-04-04,14,0
Namibia,20-04-05,16,2
Namibia,20-04-06,16,0
Namibia,20-04-07,16,0
Namibia,20-04-08,16,0
Namibia,20-04-09,16,0
Namibia,20-04-10,16,0
Namibia,20-04-11,16,0
Namibia,20-04-12,16,0
Namibia,20-04-13,16,0
Namibia,20-04-14,16,0
Namibia,20-04-15,16,0
Namibia,20-04-16,16,0
Namibia,20-04-17,16,0
Namibia,20-04-18,16,0
Namibia,20-04-19,16,0
Namibia,20-04-20,16,0
Namibia,20-04-21,16,0
Namibia,20-04-22,16,0
Namibia,20-04-23,16,0
Namibia,20-04-24,16,0
Namibia,20-04-25,16,0
Namibia,20-04-26,16,0
Namibia,20-04-27,16,0
Namibia,20-04-28,16,0
Namibia,20-04-29,16,0
Namibia,20-04-30,16,0
Namibia,20-05-01,16,0
Namibia,20-05-02,16,0
Namibia,20-05-03,16,0
Namibia,20-05-04,16,0
Namibia,20-05-05,16,0
Namibia,20-05-06,16,0
Namibia,20-05-07,16,0
Namibia,20-05-08,16,0
Namibia,20-05-09,16,0
Namibia,20-05-10,16,0
Namibia,20-05-11,16,0
Namibia,20-05-12,16,0
Namibia,20-05-13,16,0
Namibia,20-05-14,16,0
Namibia,20-05-15,16,0
Namibia,20-05-16,16,0
Namibia,20-05-17,16,0
Namibia,20-05-18,16,0
Namibia,20-05-19,16,0
Namibia,20-05-20,16,0
Namibia,20-05-21,18,2
Namibia,20-05-22,19,1
Namibia,20-05-23,20,1
Namibia,20-05-24,21,1
Namibia,20-05-25,21,0
Namibia,20-05-26,21,0
Namibia,20-05-27,22,1
Namibia,20-05-28,22,0
Namibia,20-05-29,23,1
Namibia,20-05-30,23,0
Namibia,20-05-31,24,1
Namibia,20-06-01,25,1
Namibia,20-06-02,25,0
Namibia,20-06-03,25,0
Namibia,20-06-04,25,0
Namibia,20-06-05,25,0
Namibia,20-06-06,29,4
Namibia,20-06-07,29,0
Namibia,20-06-08,31,2
Namibia,20-06-09,31,0
Namibia,20-06-10,31,0
Namibia,20-06-11,31,0
Namibia,20-06-12,31,0
Nepal,20-01-22,0,0
Nepal,20-01-23,0,0
Nepal,20-01-24,0,0
Nepal,20-01-25,1,1
Nepal,20-01-26,1,0
Nepal,20-01-27,1,0
Nepal,20-01-28,1,0
Nepal,20-01-29,1,0
Nepal,20-01-30,1,0
Nepal,20-01-31,1,0
Nepal,20-02-01,1,0
Nepal,20-02-02,1,0
Nepal,20-02-03,1,0
Nepal,20-02-04,1,0
Nepal,20-02-05,1,0
Nepal,20-02-06,1,0
Nepal,20-02-07,1,0
Nepal,20-02-08,1,0
Nepal,20-02-09,1,0
Nepal,20-02-10,1,0
Nepal,20-02-11,1,0
Nepal,20-02-12,1,0
Nepal,20-02-13,1,0
Nepal,20-02-14,1,0
Nepal,20-02-15,1,0
Nepal,20-02-16,1,0
Nepal,20-02-17,1,0
Nepal,20-02-18,1,0
Nepal,20-02-19,1,0
Nepal,20-02-20,1,0
Nepal,20-02-21,1,0
Nepal,20-02-22,1,0
Nepal,20-02-23,1,0
Nepal,20-02-24,1,0
Nepal,20-02-25,1,0
Nepal,20-02-26,1,0
Nepal,20-02-27,1,0
Nepal,20-02-28,1,0
Nepal,20-02-29,1,0
Nepal,20-03-01,1,0
Nepal,20-03-02,1,0
Nepal,20-03-03,1,0
Nepal,20-03-04,1,0
Nepal,20-03-05,1,0
Nepal,20-03-06,1,0
Nepal,20-03-07,1,0
Nepal,20-03-08,1,0
Nepal,20-03-09,1,0
Nepal,20-03-10,1,0
Nepal,20-03-11,1,0
Nepal,20-03-12,1,0
Nepal,20-03-13,1,0
Nepal,20-03-14,1,0
Nepal,20-03-15,1,0
Nepal,20-03-16,1,0
Nepal,20-03-17,1,0
Nepal,20-03-18,1,0
Nepal,20-03-19,1,0
Nepal,20-03-20,1,0
Nepal,20-03-21,1,0
Nepal,20-03-22,1,0
Nepal,20-03-23,2,1
Nepal,20-03-24,2,0
Nepal,20-03-25,3,1
Nepal,20-03-26,3,0
Nepal,20-03-27,4,1
Nepal,20-03-28,5,1
Nepal,20-03-29,5,0
Nepal,20-03-30,5,0
Nepal,20-03-31,5,0
Nepal,20-04-01,5,0
Nepal,20-04-02,6,1
Nepal,20-04-03,6,0
Nepal,20-04-04,9,3
Nepal,20-04-05,9,0
Nepal,20-04-06,9,0
Nepal,20-04-07,9,0
Nepal,20-04-08,9,0
Nepal,20-04-09,9,0
Nepal,20-04-10,9,0
Nepal,20-04-11,9,0
Nepal,20-04-12,12,3
Nepal,20-04-13,14,2
Nepal,20-04-14,16,2
Nepal,20-04-15,16,0
Nepal,20-04-16,16,0
Nepal,20-04-17,30,14
Nepal,20-04-18,31,1
Nepal,20-04-19,31,0
Nepal,20-04-20,31,0
Nepal,20-04-21,43,12
Nepal,20-04-22,45,2
Nepal,20-04-23,48,3
Nepal,20-04-24,49,1
Nepal,20-04-25,49,0
Nepal,20-04-26,52,3
Nepal,20-04-27,52,0
Nepal,20-04-28,54,2
Nepal,20-04-29,57,3
Nepal,20-04-30,57,0
Nepal,20-05-01,59,2
Nepal,20-05-02,59,0
Nepal,20-05-03,75,16
Nepal,20-05-04,75,0
Nepal,20-05-05,82,7
Nepal,20-05-06,99,17
Nepal,20-05-07,101,2
Nepal,20-05-08,102,1
Nepal,20-05-09,110,8
Nepal,20-05-10,110,0
Nepal,20-05-11,134,24
Nepal,20-05-12,217,83
Nepal,20-05-13,250,33
Nepal,20-05-14,249,-1
Nepal,20-05-15,267,18
Nepal,20-05-16,291,24
Nepal,20-05-17,295,4
Nepal,20-05-18,375,80
Nepal,20-05-19,402,27
Nepal,20-05-20,427,25
Nepal,20-05-21,457,30
Nepal,20-05-22,516,59
Nepal,20-05-23,584,68
Nepal,20-05-24,603,19
Nepal,20-05-25,682,79
Nepal,20-05-26,772,90
Nepal,20-05-27,886,114
Nepal,20-05-28,1042,156
Nepal,20-05-29,1212,170
Nepal,20-05-30,1401,189
Nepal,20-05-31,1572,171
Nepal,20-06-01,1811,239
Nepal,20-06-02,2099,288
Nepal,20-06-03,2300,201
Nepal,20-06-04,2634,334
Nepal,20-06-05,2912,278
Nepal,20-06-06,3235,323
Nepal,20-06-07,3448,213
Nepal,20-06-08,3762,314
Nepal,20-06-09,4086,324
Nepal,20-06-10,4364,278
Nepal,20-06-11,4614,250
Nepal,20-06-12,5062,448
Netherlands,20-01-22,0,0
Netherlands,20-01-23,0,0
Netherlands,20-01-24,0,0
Netherlands,20-01-25,0,0
Netherlands,20-01-26,0,0
Netherlands,20-01-27,0,0
Netherlands,20-01-28,0,0
Netherlands,20-01-29,0,0
Netherlands,20-01-30,0,0
Netherlands,20-01-31,0,0
Netherlands,20-02-01,0,0
Netherlands,20-02-02,0,0
Netherlands,20-02-03,0,0
Netherlands,20-02-04,0,0
Netherlands,20-02-05,0,0
Netherlands,20-02-06,0,0
Netherlands,20-02-07,0,0
Netherlands,20-02-08,0,0
Netherlands,20-02-09,0,0
Netherlands,20-02-10,0,0
Netherlands,20-02-11,0,0
Netherlands,20-02-12,0,0
Netherlands,20-02-13,0,0
Netherlands,20-02-14,0,0
Netherlands,20-02-15,0,0
Netherlands,20-02-16,0,0
Netherlands,20-02-17,0,0
Netherlands,20-02-18,0,0
Netherlands,20-02-19,0,0
Netherlands,20-02-20,0,0
Netherlands,20-02-21,0,0
Netherlands,20-02-22,0,0
Netherlands,20-02-23,0,0
Netherlands,20-02-24,0,0
Netherlands,20-02-25,0,0
Netherlands,20-02-26,0,0
Netherlands,20-02-27,1,1
Netherlands,20-02-28,1,0
Netherlands,20-02-29,6,5
Netherlands,20-03-01,10,4
Netherlands,20-03-02,18,8
Netherlands,20-03-03,24,6
Netherlands,20-03-04,38,14
Netherlands,20-03-05,82,44
Netherlands,20-03-06,128,46
Netherlands,20-03-07,188,60
Netherlands,20-03-08,265,77
Netherlands,20-03-09,321,56
Netherlands,20-03-10,382,61
Netherlands,20-03-11,503,121
Netherlands,20-03-12,503,0
Netherlands,20-03-13,806,303
Netherlands,20-03-14,962,156
Netherlands,20-03-15,1138,176
Netherlands,20-03-16,1416,278
Netherlands,20-03-17,1711,295
Netherlands,20-03-18,2058,347
Netherlands,20-03-19,2467,409
Netherlands,20-03-20,3003,536
Netherlands,20-03-21,3640,637
Netherlands,20-03-22,4217,577
Netherlands,20-03-23,4764,547
Netherlands,20-03-24,5580,816
Netherlands,20-03-25,6438,858
Netherlands,20-03-26,7468,1030
Netherlands,20-03-27,8647,1179
Netherlands,20-03-28,9819,1172
Netherlands,20-03-29,10930,1111
Netherlands,20-03-30,11817,887
Netherlands,20-03-31,12667,850
Netherlands,20-04-01,13696,1029
Netherlands,20-04-02,14788,1092
Netherlands,20-04-03,15821,1033
Netherlands,20-04-04,16727,906
Netherlands,20-04-05,17953,1226
Netherlands,20-04-06,18926,973
Netherlands,20-04-07,19709,783
Netherlands,20-04-08,20682,973
Netherlands,20-04-09,21903,1221
Netherlands,20-04-10,23249,1346
Netherlands,20-04-11,24571,1322
Netherlands,20-04-12,25746,1175
Netherlands,20-04-13,26710,964
Netherlands,20-04-14,27580,870
Netherlands,20-04-15,28316,736
Netherlands,20-04-16,29383,1067
Netherlands,20-04-17,30619,1236
Netherlands,20-04-18,31766,1147
Netherlands,20-04-19,32838,1072
Netherlands,20-04-20,33588,750
Netherlands,20-04-21,34317,729
Netherlands,20-04-22,35032,715
Netherlands,20-04-23,35921,889
Netherlands,20-04-24,36729,808
Netherlands,20-04-25,37384,655
Netherlands,20-04-26,38040,656
Netherlands,20-04-27,38440,400
Netherlands,20-04-28,38612,172
Netherlands,20-04-29,38998,386
Netherlands,20-04-30,39512,514
Netherlands,20-05-01,39989,477
Netherlands,20-05-02,40434,445
Netherlands,20-05-03,40769,335
Netherlands,20-05-04,40968,199
Netherlands,20-05-05,41286,318
Netherlands,20-05-06,41518,232
Netherlands,20-05-07,41973,455
Netherlands,20-05-08,42292,319
Netherlands,20-05-09,42581,289
Netherlands,20-05-10,42826,245
Netherlands,20-05-11,42987,161
Netherlands,20-05-12,43183,196
Netherlands,20-05-13,43410,227
Netherlands,20-05-14,43680,270
Netherlands,20-05-15,43880,200
Netherlands,20-05-16,44070,190
Netherlands,20-05-17,44195,125
Netherlands,20-05-18,44341,146
Netherlands,20-05-19,44449,108
Netherlands,20-05-20,44647,198
Netherlands,20-05-21,44900,253
Netherlands,20-05-22,45088,188
Netherlands,20-05-23,45265,177
Netherlands,20-05-24,45437,172
Netherlands,20-05-25,45647,210
Netherlands,20-05-26,45780,133
Netherlands,20-05-27,45970,190
Netherlands,20-05-28,46152,182
Netherlands,20-05-29,46328,176
Netherlands,20-05-30,46460,132
Netherlands,20-05-31,46645,185
Netherlands,20-06-01,46749,104
Netherlands,20-06-02,46852,103
Netherlands,20-06-03,46939,87
Netherlands,20-06-04,47148,209
Netherlands,20-06-05,47358,210
Netherlands,20-06-06,47541,183
Netherlands,20-06-07,47780,239
Netherlands,20-06-08,47945,165
Netherlands,20-06-09,48109,164
Netherlands,20-06-10,48294,185
Netherlands,20-06-11,48458,164
Netherlands,20-06-12,48668,210
New Zealand,20-01-22,0,0
New Zealand,20-01-23,0,0
New Zealand,20-01-24,0,0
New Zealand,20-01-25,0,0
New Zealand,20-01-26,0,0
New Zealand,20-01-27,0,0
New Zealand,20-01-28,0,0
New Zealand,20-01-29,0,0
New Zealand,20-01-30,0,0
New Zealand,20-01-31,0,0
New Zealand,20-02-01,0,0
New Zealand,20-02-02,0,0
New Zealand,20-02-03,0,0
New Zealand,20-02-04,0,0
New Zealand,20-02-05,0,0
New Zealand,20-02-06,0,0
New Zealand,20-02-07,0,0
New Zealand,20-02-08,0,0
New Zealand,20-02-09,0,0
New Zealand,20-02-10,0,0
New Zealand,20-02-11,0,0
New Zealand,20-02-12,0,0
New Zealand,20-02-13,0,0
New Zealand,20-02-14,0,0
New Zealand,20-02-15,0,0
New Zealand,20-02-16,0,0
New Zealand,20-02-17,0,0
New Zealand,20-02-18,0,0
New Zealand,20-02-19,0,0
New Zealand,20-02-20,0,0
New Zealand,20-02-21,0,0
New Zealand,20-02-22,0,0
New Zealand,20-02-23,0,0
New Zealand,20-02-24,0,0
New Zealand,20-02-25,0,0
New Zealand,20-02-26,0,0
New Zealand,20-02-27,0,0
New Zealand,20-02-28,1,1
New Zealand,20-02-29,1,0
New Zealand,20-03-01,1,0
New Zealand,20-03-02,1,0
New Zealand,20-03-03,1,0
New Zealand,20-03-04,3,2
New Zealand,20-03-05,3,0
New Zealand,20-03-06,4,1
New Zealand,20-03-07,5,1
New Zealand,20-03-08,5,0
New Zealand,20-03-09,5,0
New Zealand,20-03-10,5,0
New Zealand,20-03-11,5,0
New Zealand,20-03-12,5,0
New Zealand,20-03-13,5,0
New Zealand,20-03-14,6,1
New Zealand,20-03-15,8,2
New Zealand,20-03-16,8,0
New Zealand,20-03-17,12,4
New Zealand,20-03-18,20,8
New Zealand,20-03-19,28,8
New Zealand,20-03-20,39,11
New Zealand,20-03-21,52,13
New Zealand,20-03-22,102,50
New Zealand,20-03-23,102,0
New Zealand,20-03-24,155,53
New Zealand,20-03-25,205,50
New Zealand,20-03-26,283,78
New Zealand,20-03-27,368,85
New Zealand,20-03-28,451,83
New Zealand,20-03-29,514,63
New Zealand,20-03-30,589,75
New Zealand,20-03-31,647,58
New Zealand,20-04-01,708,61
New Zealand,20-04-02,797,89
New Zealand,20-04-03,868,71
New Zealand,20-04-04,950,82
New Zealand,20-04-05,1039,89
New Zealand,20-04-06,1106,67
New Zealand,20-04-07,1160,54
New Zealand,20-04-08,1210,50
New Zealand,20-04-09,1239,29
New Zealand,20-04-10,1283,44
New Zealand,20-04-11,1312,29
New Zealand,20-04-12,1330,18
New Zealand,20-04-13,1349,19
New Zealand,20-04-14,1366,17
New Zealand,20-04-15,1386,20
New Zealand,20-04-16,1401,15
New Zealand,20-04-17,1409,8
New Zealand,20-04-18,1422,13
New Zealand,20-04-19,1431,9
New Zealand,20-04-20,1440,9
New Zealand,20-04-21,1445,5
New Zealand,20-04-22,1451,6
New Zealand,20-04-23,1456,5
New Zealand,20-04-24,1461,5
New Zealand,20-04-25,1470,9
New Zealand,20-04-26,1469,-1
New Zealand,20-04-27,1472,3
New Zealand,20-04-28,1474,2
New Zealand,20-04-29,1476,2
New Zealand,20-04-30,1479,3
New Zealand,20-05-01,1485,6
New Zealand,20-05-02,1487,2
New Zealand,20-05-03,1487,0
New Zealand,20-05-04,1486,-1
New Zealand,20-05-05,1488,2
New Zealand,20-05-06,1489,1
New Zealand,20-05-07,1490,1
New Zealand,20-05-08,1492,2
New Zealand,20-05-09,1494,2
New Zealand,20-05-10,1497,3
New Zealand,20-05-11,1497,0
New Zealand,20-05-12,1497,0
New Zealand,20-05-13,1497,0
New Zealand,20-05-14,1498,1
New Zealand,20-05-15,1498,0
New Zealand,20-05-16,1499,1
New Zealand,20-05-17,1499,0
New Zealand,20-05-18,1499,0
New Zealand,20-05-19,1503,4
New Zealand,20-05-20,1503,0
New Zealand,20-05-21,1504,1
New Zealand,20-05-22,1504,0
New Zealand,20-05-23,1504,0
New Zealand,20-05-24,1504,0
New Zealand,20-05-25,1504,0
New Zealand,20-05-26,1504,0
New Zealand,20-05-27,1504,0
New Zealand,20-05-28,1504,0
New Zealand,20-05-29,1504,0
New Zealand,20-05-30,1504,0
New Zealand,20-05-31,1504,0
New Zealand,20-06-01,1504,0
New Zealand,20-06-02,1504,0
New Zealand,20-06-03,1504,0
New Zealand,20-06-04,1504,0
New Zealand,20-06-05,1504,0
New Zealand,20-06-06,1504,0
New Zealand,20-06-07,1504,0
New Zealand,20-06-08,1504,0
New Zealand,20-06-09,1504,0
New Zealand,20-06-10,1504,0
New Zealand,20-06-11,1504,0
New Zealand,20-06-12,1504,0
Nicaragua,20-01-22,0,0
Nicaragua,20-01-23,0,0
Nicaragua,20-01-24,0,0
Nicaragua,20-01-25,0,0
Nicaragua,20-01-26,0,0
Nicaragua,20-01-27,0,0
Nicaragua,20-01-28,0,0
Nicaragua,20-01-29,0,0
Nicaragua,20-01-30,0,0
Nicaragua,20-01-31,0,0
Nicaragua,20-02-01,0,0
Nicaragua,20-02-02,0,0
Nicaragua,20-02-03,0,0
Nicaragua,20-02-04,0,0
Nicaragua,20-02-05,0,0
Nicaragua,20-02-06,0,0
Nicaragua,20-02-07,0,0
Nicaragua,20-02-08,0,0
Nicaragua,20-02-09,0,0
Nicaragua,20-02-10,0,0
Nicaragua,20-02-11,0,0
Nicaragua,20-02-12,0,0
Nicaragua,20-02-13,0,0
Nicaragua,20-02-14,0,0
Nicaragua,20-02-15,0,0
Nicaragua,20-02-16,0,0
Nicaragua,20-02-17,0,0
Nicaragua,20-02-18,0,0
Nicaragua,20-02-19,0,0
Nicaragua,20-02-20,0,0
Nicaragua,20-02-21,0,0
Nicaragua,20-02-22,0,0
Nicaragua,20-02-23,0,0
Nicaragua,20-02-24,0,0
Nicaragua,20-02-25,0,0
Nicaragua,20-02-26,0,0
Nicaragua,20-02-27,0,0
Nicaragua,20-02-28,0,0
Nicaragua,20-02-29,0,0
Nicaragua,20-03-01,0,0
Nicaragua,20-03-02,0,0
Nicaragua,20-03-03,0,0
Nicaragua,20-03-04,0,0
Nicaragua,20-03-05,0,0
Nicaragua,20-03-06,0,0
Nicaragua,20-03-07,0,0
Nicaragua,20-03-08,0,0
Nicaragua,20-03-09,0,0
Nicaragua,20-03-10,0,0
Nicaragua,20-03-11,0,0
Nicaragua,20-03-12,0,0
Nicaragua,20-03-13,0,0
Nicaragua,20-03-14,0,0
Nicaragua,20-03-15,0,0
Nicaragua,20-03-16,0,0
Nicaragua,20-03-17,0,0
Nicaragua,20-03-18,0,0
Nicaragua,20-03-19,1,1
Nicaragua,20-03-20,1,0
Nicaragua,20-03-21,2,1
Nicaragua,20-03-22,2,0
Nicaragua,20-03-23,2,0
Nicaragua,20-03-24,2,0
Nicaragua,20-03-25,2,0
Nicaragua,20-03-26,2,0
Nicaragua,20-03-27,2,0
Nicaragua,20-03-28,4,2
Nicaragua,20-03-29,4,0
Nicaragua,20-03-30,4,0
Nicaragua,20-03-31,5,1
Nicaragua,20-04-01,5,0
Nicaragua,20-04-02,5,0
Nicaragua,20-04-03,5,0
Nicaragua,20-04-04,5,0
Nicaragua,20-04-05,6,1
Nicaragua,20-04-06,6,0
Nicaragua,20-04-07,6,0
Nicaragua,20-04-08,6,0
Nicaragua,20-04-09,7,1
Nicaragua,20-04-10,7,0
Nicaragua,20-04-11,8,1
Nicaragua,20-04-12,9,1
Nicaragua,20-04-13,9,0
Nicaragua,20-04-14,9,0
Nicaragua,20-04-15,9,0
Nicaragua,20-04-16,9,0
Nicaragua,20-04-17,9,0
Nicaragua,20-04-18,9,0
Nicaragua,20-04-19,10,1
Nicaragua,20-04-20,10,0
Nicaragua,20-04-21,10,0
Nicaragua,20-04-22,10,0
Nicaragua,20-04-23,11,1
Nicaragua,20-04-24,11,0
Nicaragua,20-04-25,12,1
Nicaragua,20-04-26,13,1
Nicaragua,20-04-27,13,0
Nicaragua,20-04-28,13,0
Nicaragua,20-04-29,13,0
Nicaragua,20-04-30,14,1
Nicaragua,20-05-01,14,0
Nicaragua,20-05-02,14,0
Nicaragua,20-05-03,15,1
Nicaragua,20-05-04,15,0
Nicaragua,20-05-05,16,1
Nicaragua,20-05-06,16,0
Nicaragua,20-05-07,16,0
Nicaragua,20-05-08,16,0
Nicaragua,20-05-09,16,0
Nicaragua,20-05-10,16,0
Nicaragua,20-05-11,16,0
Nicaragua,20-05-12,25,9
Nicaragua,20-05-13,25,0
Nicaragua,20-05-14,25,0
Nicaragua,20-05-15,25,0
Nicaragua,20-05-16,25,0
Nicaragua,20-05-17,25,0
Nicaragua,20-05-18,25,0
Nicaragua,20-05-19,254,229
Nicaragua,20-05-20,254,0
Nicaragua,20-05-21,279,25
Nicaragua,20-05-22,279,0
Nicaragua,20-05-23,279,0
Nicaragua,20-05-24,279,0
Nicaragua,20-05-25,279,0
Nicaragua,20-05-26,759,480
Nicaragua,20-05-27,759,0
Nicaragua,20-05-28,759,0
Nicaragua,20-05-29,759,0
Nicaragua,20-05-30,759,0
Nicaragua,20-05-31,759,0
Nicaragua,20-06-01,759,0
Nicaragua,20-06-02,1118,359
Nicaragua,20-06-03,1118,0
Nicaragua,20-06-04,1118,0
Nicaragua,20-06-05,1118,0
Nicaragua,20-06-06,1118,0
Nicaragua,20-06-07,1118,0
Nicaragua,20-06-08,1118,0
Nicaragua,20-06-09,1464,346
Nicaragua,20-06-10,1464,0
Nicaragua,20-06-11,1464,0
Nicaragua,20-06-12,1464,0
Niger,20-01-22,0,0
Niger,20-01-23,0,0
Niger,20-01-24,0,0
Niger,20-01-25,0,0
Niger,20-01-26,0,0
Niger,20-01-27,0,0
Niger,20-01-28,0,0
Niger,20-01-29,0,0
Niger,20-01-30,0,0
Niger,20-01-31,0,0
Niger,20-02-01,0,0
Niger,20-02-02,0,0
Niger,20-02-03,0,0
Niger,20-02-04,0,0
Niger,20-02-05,0,0
Niger,20-02-06,0,0
Niger,20-02-07,0,0
Niger,20-02-08,0,0
Niger,20-02-09,0,0
Niger,20-02-10,0,0
Niger,20-02-11,0,0
Niger,20-02-12,0,0
Niger,20-02-13,0,0
Niger,20-02-14,0,0
Niger,20-02-15,0,0
Niger,20-02-16,0,0
Niger,20-02-17,0,0
Niger,20-02-18,0,0
Niger,20-02-19,0,0
Niger,20-02-20,0,0
Niger,20-02-21,0,0
Niger,20-02-22,0,0
Niger,20-02-23,0,0
Niger,20-02-24,0,0
Niger,20-02-25,0,0
Niger,20-02-26,0,0
Niger,20-02-27,0,0
Niger,20-02-28,0,0
Niger,20-02-29,0,0
Niger,20-03-01,0,0
Niger,20-03-02,0,0
Niger,20-03-03,0,0
Niger,20-03-04,0,0
Niger,20-03-05,0,0
Niger,20-03-06,0,0
Niger,20-03-07,0,0
Niger,20-03-08,0,0
Niger,20-03-09,0,0
Niger,20-03-10,0,0
Niger,20-03-11,0,0
Niger,20-03-12,0,0
Niger,20-03-13,0,0
Niger,20-03-14,0,0
Niger,20-03-15,0,0
Niger,20-03-16,0,0
Niger,20-03-17,0,0
Niger,20-03-18,0,0
Niger,20-03-19,0,0
Niger,20-03-20,1,1
Niger,20-03-21,1,0
Niger,20-03-22,2,1
Niger,20-03-23,3,1
Niger,20-03-24,3,0
Niger,20-03-25,7,4
Niger,20-03-26,10,3
Niger,20-03-27,10,0
Niger,20-03-28,10,0
Niger,20-03-29,18,8
Niger,20-03-30,27,9
Niger,20-03-31,27,0
Niger,20-04-01,74,47
Niger,20-04-02,98,24
Niger,20-04-03,120,22
Niger,20-04-04,144,24
Niger,20-04-05,184,40
Niger,20-04-06,253,69
Niger,20-04-07,278,25
Niger,20-04-08,342,64
Niger,20-04-09,410,68
Niger,20-04-10,438,28
Niger,20-04-11,491,53
Niger,20-04-12,529,38
Niger,20-04-13,529,0
Niger,20-04-14,570,41
Niger,20-04-15,584,14
Niger,20-04-16,584,0
Niger,20-04-17,627,43
Niger,20-04-18,639,12
Niger,20-04-19,648,9
Niger,20-04-20,648,0
Niger,20-04-21,657,9
Niger,20-04-22,662,5
Niger,20-04-23,671,9
Niger,20-04-24,681,10
Niger,20-04-25,684,3
Niger,20-04-26,696,12
Niger,20-04-27,701,5
Niger,20-04-28,709,8
Niger,20-04-29,713,4
Niger,20-04-30,719,6
Niger,20-05-01,728,9
Niger,20-05-02,736,8
Niger,20-05-03,750,14
Niger,20-05-04,755,5
Niger,20-05-05,763,8
Niger,20-05-06,770,7
Niger,20-05-07,781,11
Niger,20-05-08,795,14
Niger,20-05-09,815,20
Niger,20-05-10,821,6
Niger,20-05-11,832,11
Niger,20-05-12,854,22
Niger,20-05-13,860,6
Niger,20-05-14,876,16
Niger,20-05-15,885,9
Niger,20-05-16,889,4
Niger,20-05-17,904,15
